Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,5.200E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-01,
Vertical Position,-2.856E+00,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-08,
Horizontal Old Scale,1.000E-05,
Horizontal Old Position,0.000E+00,
Firmware,V1.29,
Mode,Detail,
Waveform Data,
5.080001e-06,3.26e+00,
5.090001e-06,3.26e+00,
5.100001e-06,3.26e+00,
5.110001e-06,3.26e+00,
5.120001e-06,3.26e+00,
5.130001e-06,3.26e+00,
5.140001e-06,3.26e+00,
5.150001e-06,3.26e+00,
5.160001e-06,3.26e+00,
5.170001e-06,3.26e+00,
5.180001e-06,3.26e+00,
5.190001e-06,3.26e+00,
5.200001e-06,3.26e+00,
5.210001e-06,3.26e+00,
5.220001e-06,3.26e+00,
5.230001e-06,3.26e+00,
5.240001e-06,3.26e+00,
5.250001e-06,3.26e+00,
5.260001e-06,3.26e+00,
5.270001e-06,3.26e+00,
5.280001e-06,3.26e+00,
5.290001e-06,3.26e+00,
5.300001e-06,3.26e+00,
5.310001e-06,3.26e+00,
5.320001e-06,3.26e+00,
5.330001e-06,3.26e+00,
5.340001e-06,3.26e+00,
5.350001e-06,3.26e+00,
5.360001e-06,3.26e+00,
5.370001e-06,3.26e+00,
5.380001e-06,3.26e+00,
5.390001e-06,3.26e+00,
5.400001e-06,3.26e+00,
5.410001e-06,3.26e+00,
5.420001e-06,3.26e+00,
5.430001e-06,3.26e+00,
5.440001e-06,3.26e+00,
5.450001e-06,3.26e+00,
5.460001e-06,3.26e+00,
5.470001e-06,3.26e+00,
5.480001e-06,3.26e+00,
5.490001e-06,3.26e+00,
5.500001e-06,3.26e+00,
5.510001e-06,3.26e+00,
5.520001e-06,3.26e+00,
5.530001e-06,3.26e+00,
5.540001e-06,3.26e+00,
5.550001e-06,3.26e+00,
5.560001e-06,3.26e+00,
5.570001e-06,3.26e+00,
5.580001e-06,3.26e+00,
5.590001e-06,3.26e+00,
5.600001e-06,3.26e+00,
5.610001e-06,3.26e+00,
5.620001e-06,3.26e+00,
5.630001e-06,3.26e+00,
5.640001e-06,3.26e+00,
5.650001e-06,3.26e+00,
5.660001e-06,3.26e+00,
5.670001e-06,3.26e+00,
5.680001e-06,3.26e+00,
5.690001e-06,3.26e+00,
5.700001e-06,3.26e+00,
5.710001e-06,3.26e+00,
5.720001e-06,3.26e+00,
5.730001e-06,3.26e+00,
5.740001e-06,3.26e+00,
5.750001e-06,3.26e+00,
5.760001e-06,3.26e+00,
5.770001e-06,3.26e+00,
5.780001e-06,3.26e+00,
5.790001e-06,3.26e+00,
5.800001e-06,3.26e+00,
5.810001e-06,3.26e+00,
5.820001e-06,3.26e+00,
5.830001e-06,3.26e+00,
5.840001e-06,3.26e+00,
5.850001e-06,3.26e+00,
5.860001e-06,3.26e+00,
5.870001e-06,3.26e+00,
5.880001e-06,3.26e+00,
5.890001e-06,3.26e+00,
5.900001e-06,3.26e+00,
5.910001e-06,3.26e+00,
5.920001e-06,3.26e+00,
5.930001e-06,3.26e+00,
5.940001e-06,3.26e+00,
5.950001e-06,3.26e+00,
5.960001e-06,3.26e+00,
5.970001e-06,3.26e+00,
5.980001e-06,3.26e+00,
5.990001e-06,3.26e+00,
6.000001e-06,3.26e+00,
6.010001e-06,3.26e+00,
6.020001e-06,3.26e+00,
6.030001e-06,3.26e+00,
6.040001e-06,3.26e+00,
6.050001e-06,3.26e+00,
6.060001e-06,3.26e+00,
6.070001e-06,3.26e+00,
6.080001e-06,3.26e+00,
6.090001e-06,3.26e+00,
6.100001e-06,3.26e+00,
6.110001e-06,3.26e+00,
6.120001e-06,3.26e+00,
6.130001e-06,3.26e+00,
6.140001e-06,3.26e+00,
6.150001e-06,3.26e+00,
6.160001e-06,3.26e+00,
6.170001e-06,3.26e+00,
6.180001e-06,3.26e+00,
6.190001e-06,3.26e+00,
6.200001e-06,3.26e+00,
6.210001e-06,3.26e+00,
6.220001e-06,3.26e+00,
6.230001e-06,3.26e+00,
6.240001e-06,3.26e+00,
6.250001e-06,3.26e+00,
6.260001e-06,3.26e+00,
6.270001e-06,3.26e+00,
6.280001e-06,3.26e+00,
6.290001e-06,3.26e+00,
6.300001e-06,3.26e+00,
6.310001e-06,3.26e+00,
6.320001e-06,3.26e+00,
6.330001e-06,3.26e+00,
6.340001e-06,3.26e+00,
6.350001e-06,3.26e+00,
6.360001e-06,3.26e+00,
6.370001e-06,3.26e+00,
6.380001e-06,3.26e+00,
6.390001e-06,3.26e+00,
6.400001e-06,3.26e+00,
6.410001e-06,3.26e+00,
6.420001e-06,3.26e+00,
6.430001e-06,3.26e+00,
6.440001e-06,3.26e+00,
6.450001e-06,3.26e+00,
6.460001e-06,3.26e+00,
6.470001e-06,3.26e+00,
6.480001e-06,3.26e+00,
6.490001e-06,3.26e+00,
6.500001e-06,3.26e+00,
6.510001e-06,3.26e+00,
6.520001e-06,3.26e+00,
6.530001e-06,3.26e+00,
6.540001e-06,3.26e+00,
6.550001e-06,3.26e+00,
6.560001e-06,3.26e+00,
6.570001e-06,3.26e+00,
6.580001e-06,3.26e+00,
6.590001e-06,3.26e+00,
6.600001e-06,3.26e+00,
6.610001e-06,3.26e+00,
6.620001e-06,3.26e+00,
6.630001e-06,3.26e+00,
6.640001e-06,3.26e+00,
6.650001e-06,3.26e+00,
6.660001e-06,3.26e+00,
6.670001e-06,3.26e+00,
6.680001e-06,3.26e+00,
6.690001e-06,3.26e+00,
6.700001e-06,3.26e+00,
6.710001e-06,3.26e+00,
6.720001e-06,3.26e+00,
6.730001e-06,3.26e+00,
6.740001e-06,3.26e+00,
6.750001e-06,3.26e+00,
6.760001e-06,3.26e+00,
6.770001e-06,3.26e+00,
6.780001e-06,3.26e+00,
6.790001e-06,3.26e+00,
6.800001e-06,3.26e+00,
6.810001e-06,3.26e+00,
6.820001e-06,3.26e+00,
6.830001e-06,3.26e+00,
6.840001e-06,3.26e+00,
6.850001e-06,3.26e+00,
6.860001e-06,3.26e+00,
6.870001e-06,3.26e+00,
6.880001e-06,3.26e+00,
6.890001e-06,3.26e+00,
6.900001e-06,3.26e+00,
6.910001e-06,3.26e+00,
6.920001e-06,3.26e+00,
6.930001e-06,3.26e+00,
6.940001e-06,3.26e+00,
6.950001e-06,3.26e+00,
6.960001e-06,3.26e+00,
6.970001e-06,3.26e+00,
6.980001e-06,3.26e+00,
6.990001e-06,3.26e+00,
7.000001e-06,3.26e+00,
7.010001e-06,3.26e+00,
7.020001e-06,3.26e+00,
7.030001e-06,3.26e+00,
7.040001e-06,3.26e+00,
7.050001e-06,3.26e+00,
7.060001e-06,3.26e+00,
7.070001e-06,3.26e+00,
7.080001e-06,3.26e+00,
7.090001e-06,3.26e+00,
7.100001e-06,3.26e+00,
7.110001e-06,3.26e+00,
7.120001e-06,3.26e+00,
7.130001e-06,3.26e+00,
7.140001e-06,3.26e+00,
7.150001e-06,3.26e+00,
7.160001e-06,3.26e+00,
7.170001e-06,3.26e+00,
7.180001e-06,3.26e+00,
7.190001e-06,3.26e+00,
7.200001e-06,3.26e+00,
7.210001e-06,3.26e+00,
7.220001e-06,3.26e+00,
7.230001e-06,3.26e+00,
7.240001e-06,3.26e+00,
7.250001e-06,3.26e+00,
7.260001e-06,3.26e+00,
7.270001e-06,3.26e+00,
7.280001e-06,3.26e+00,
7.290001e-06,3.26e+00,
7.300001e-06,3.26e+00,
7.310001e-06,3.26e+00,
7.320001e-06,3.26e+00,
7.330001e-06,3.26e+00,
7.340001e-06,3.26e+00,
7.350001e-06,3.26e+00,
7.360001e-06,3.26e+00,
7.370001e-06,3.26e+00,
7.380001e-06,3.26e+00,
7.390001e-06,3.26e+00,
7.400001e-06,3.26e+00,
7.410001e-06,3.26e+00,
7.420001e-06,3.26e+00,
7.430001e-06,3.26e+00,
7.440001e-06,3.26e+00,
7.450001e-06,3.26e+00,
7.460001e-06,3.26e+00,
7.470001e-06,3.26e+00,
7.480001e-06,3.26e+00,
7.490001e-06,3.26e+00,
7.500001e-06,3.26e+00,
7.510001e-06,3.26e+00,
7.520001e-06,3.26e+00,
7.530001e-06,3.26e+00,
7.540001e-06,3.26e+00,
7.550001e-06,3.26e+00,
7.560001e-06,3.26e+00,
7.570001e-06,3.26e+00,
7.580001e-06,3.26e+00,
7.590001e-06,3.26e+00,
7.600001e-06,3.26e+00,
7.610001e-06,3.26e+00,
7.620001e-06,3.26e+00,
7.630001e-06,3.26e+00,
7.640001e-06,3.26e+00,
7.650001e-06,3.26e+00,
7.660001e-06,3.26e+00,
7.670001e-06,3.26e+00,
7.680001e-06,3.26e+00,
7.690001e-06,3.26e+00,
7.700001e-06,3.26e+00,
7.710001e-06,3.26e+00,
7.720001e-06,3.26e+00,
7.730001e-06,3.26e+00,
7.740001e-06,3.26e+00,
7.750001e-06,3.26e+00,
7.760001e-06,3.26e+00,
7.770001e-06,3.26e+00,
7.780001e-06,3.26e+00,
7.790001e-06,3.26e+00,
7.800001e-06,3.26e+00,
7.810001e-06,3.26e+00,
7.820001e-06,3.26e+00,
7.830001e-06,3.26e+00,
7.840001e-06,3.26e+00,
7.850001e-06,3.26e+00,
7.860001e-06,3.26e+00,
7.870001e-06,3.26e+00,
7.880001e-06,3.26e+00,
7.890001e-06,3.26e+00,
7.900001e-06,3.26e+00,
7.910001e-06,3.26e+00,
7.920001e-06,3.26e+00,
7.930001e-06,3.26e+00,
7.940001e-06,3.26e+00,
7.950001e-06,3.26e+00,
7.960001e-06,3.26e+00,
7.970001e-06,3.26e+00,
7.980001e-06,3.26e+00,
7.990001e-06,3.26e+00,
8.000001e-06,3.26e+00,
8.010001e-06,3.26e+00,
8.020001e-06,3.26e+00,
8.030001e-06,3.26e+00,
8.040001e-06,3.26e+00,
8.050001e-06,3.26e+00,
8.060001e-06,3.26e+00,
8.070001e-06,3.26e+00,
8.080001e-06,3.26e+00,
8.090001e-06,3.26e+00,
8.100001e-06,3.26e+00,
8.110001e-06,3.26e+00,
8.120001e-06,3.26e+00,
8.130001e-06,3.26e+00,
8.140001e-06,3.26e+00,
8.150001e-06,3.26e+00,
8.160001e-06,3.26e+00,
8.170001e-06,3.26e+00,
8.180001e-06,3.26e+00,
8.190001e-06,3.26e+00,
8.200001e-06,3.26e+00,
8.210001e-06,3.26e+00,
8.220001e-06,3.26e+00,
8.230001e-06,3.26e+00,
8.240001e-06,3.26e+00,
8.250001e-06,3.26e+00,
8.260001e-06,3.26e+00,
8.270001e-06,3.26e+00,
8.280001e-06,3.26e+00,
8.290001e-06,3.26e+00,
8.300001e-06,3.26e+00,
8.310001e-06,3.26e+00,
8.320001e-06,3.26e+00,
8.330001e-06,3.26e+00,
8.340001e-06,3.26e+00,
8.350001e-06,3.26e+00,
8.360001e-06,3.26e+00,
8.370001e-06,3.26e+00,
8.380001e-06,3.26e+00,
8.390001e-06,3.26e+00,
8.400001e-06,3.26e+00,
8.410001e-06,3.26e+00,
8.420001e-06,3.26e+00,
8.430001e-06,3.26e+00,
8.440001e-06,3.26e+00,
8.450001e-06,3.26e+00,
8.460001e-06,3.26e+00,
8.470001e-06,3.26e+00,
8.480001e-06,3.26e+00,
8.490001e-06,3.26e+00,
8.500001e-06,3.26e+00,
8.510001e-06,3.26e+00,
8.520001e-06,3.26e+00,
8.530001e-06,3.26e+00,
8.540001e-06,3.26e+00,
8.550001e-06,3.26e+00,
8.560001e-06,3.26e+00,
8.570001e-06,3.26e+00,
8.580001e-06,3.26e+00,
8.590001e-06,3.26e+00,
8.600001e-06,3.26e+00,
8.610001e-06,3.26e+00,
8.620001e-06,3.26e+00,
8.630001e-06,3.26e+00,
8.640001e-06,3.26e+00,
8.650001e-06,3.26e+00,
8.660001e-06,3.26e+00,
8.670001e-06,3.26e+00,
8.680001e-06,3.26e+00,
8.690001e-06,3.26e+00,
8.700001e-06,3.26e+00,
8.710001e-06,3.26e+00,
8.720001e-06,3.26e+00,
8.730001e-06,3.26e+00,
8.740001e-06,3.26e+00,
8.750001e-06,3.26e+00,
8.760001e-06,3.26e+00,
8.770001e-06,3.26e+00,
8.780001e-06,3.26e+00,
8.790001e-06,3.26e+00,
8.800001e-06,3.26e+00,
8.810001e-06,3.26e+00,
8.820001e-06,3.26e+00,
8.830001e-06,3.26e+00,
8.840001e-06,3.26e+00,
8.850001e-06,3.26e+00,
8.860001e-06,3.26e+00,
8.870001e-06,3.26e+00,
8.880001e-06,3.26e+00,
8.890001e-06,3.26e+00,
8.900001e-06,3.26e+00,
8.910001e-06,3.26e+00,
8.920001e-06,3.26e+00,
8.930001e-06,3.26e+00,
8.940001e-06,3.26e+00,
8.950001e-06,3.26e+00,
8.960001e-06,3.26e+00,
8.970001e-06,3.26e+00,
8.980001e-06,3.26e+00,
8.990001e-06,3.26e+00,
9.000001e-06,3.26e+00,
9.010001e-06,3.26e+00,
9.020001e-06,3.26e+00,
9.030001e-06,3.26e+00,
9.040001e-06,3.26e+00,
9.050001e-06,3.26e+00,
9.060001e-06,3.26e+00,
9.070001e-06,3.26e+00,
9.080001e-06,3.26e+00,
9.090001e-06,3.26e+00,
9.100001e-06,3.26e+00,
9.110001e-06,3.26e+00,
9.120001e-06,3.26e+00,
9.130001e-06,3.26e+00,
9.140001e-06,3.26e+00,
9.150001e-06,3.26e+00,
9.160001e-06,3.26e+00,
9.170001e-06,3.26e+00,
9.180001e-06,3.26e+00,
9.190001e-06,3.26e+00,
9.200001e-06,3.26e+00,
9.210001e-06,3.26e+00,
9.220001e-06,3.26e+00,
9.230001e-06,3.26e+00,
9.240001e-06,3.26e+00,
9.250001e-06,3.26e+00,
9.260001e-06,3.26e+00,
9.270001e-06,3.26e+00,
9.280001e-06,3.26e+00,
9.290001e-06,3.26e+00,
9.300001e-06,3.26e+00,
9.310001e-06,3.26e+00,
9.320001e-06,3.26e+00,
9.330001e-06,3.26e+00,
9.340001e-06,3.26e+00,
9.350001e-06,3.26e+00,
9.360001e-06,3.26e+00,
9.370001e-06,3.26e+00,
9.380001e-06,3.26e+00,
9.390001e-06,3.26e+00,
9.400001e-06,3.26e+00,
9.410001e-06,3.26e+00,
9.420001e-06,3.26e+00,
9.430001e-06,3.26e+00,
9.440001e-06,3.26e+00,
9.450001e-06,3.26e+00,
9.460001e-06,3.26e+00,
9.470001e-06,3.26e+00,
9.480001e-06,3.26e+00,
9.490001e-06,3.26e+00,
9.500001e-06,3.26e+00,
9.510001e-06,3.26e+00,
9.520001e-06,3.26e+00,
9.530001e-06,3.26e+00,
9.540001e-06,3.26e+00,
9.550001e-06,3.26e+00,
9.560001e-06,3.26e+00,
9.570001e-06,3.26e+00,
9.580001e-06,3.26e+00,
9.590001e-06,3.26e+00,
9.600001e-06,3.26e+00,
9.610001e-06,3.26e+00,
9.620001e-06,3.26e+00,
9.630001e-06,3.26e+00,
9.640001e-06,3.26e+00,
9.650001e-06,3.26e+00,
9.660001e-06,3.26e+00,
9.670001e-06,3.26e+00,
9.680001e-06,3.26e+00,
9.690001e-06,3.26e+00,
9.700001e-06,3.26e+00,
9.710001e-06,3.26e+00,
9.720001e-06,3.26e+00,
9.730001e-06,3.26e+00,
9.740001e-06,3.26e+00,
9.750001e-06,3.26e+00,
9.760001e-06,3.26e+00,
9.770001e-06,3.26e+00,
9.780001e-06,3.26e+00,
9.790001e-06,3.26e+00,
9.800001e-06,3.26e+00,
9.810001e-06,3.26e+00,
9.820001e-06,3.26e+00,
9.830001e-06,3.26e+00,
9.840001e-06,3.26e+00,
9.850001e-06,3.26e+00,
9.860001e-06,3.26e+00,
9.870001e-06,3.26e+00,
9.880001e-06,3.26e+00,
9.890001e-06,3.26e+00,
9.900001e-06,3.26e+00,
9.910001e-06,3.26e+00,
9.920001e-06,3.26e+00,
9.930001e-06,3.26e+00,
9.940001e-06,3.26e+00,
9.950001e-06,3.26e+00,
9.960001e-06,3.26e+00,
9.970001e-06,3.26e+00,
9.980001e-06,3.26e+00,
9.990001e-06,3.26e+00,
1.000000e-05,3.26e+00,
1.001000e-05,3.26e+00,
1.002000e-05,3.26e+00,
1.003000e-05,3.26e+00,
1.004000e-05,3.26e+00,
1.005000e-05,3.26e+00,
1.006000e-05,3.26e+00,
1.007000e-05,3.26e+00,
1.008000e-05,3.26e+00,
1.009000e-05,3.26e+00,
1.010000e-05,3.26e+00,
1.011000e-05,3.26e+00,
1.012000e-05,3.26e+00,
1.013000e-05,3.26e+00,
1.014000e-05,3.26e+00,
1.015000e-05,3.26e+00,
1.016000e-05,3.26e+00,
1.017000e-05,3.26e+00,
1.018000e-05,3.26e+00,
1.019000e-05,3.26e+00,
1.020000e-05,3.26e+00,
1.021000e-05,3.26e+00,
1.022000e-05,3.26e+00,
1.023000e-05,3.26e+00,
1.024000e-05,3.26e+00,
1.025000e-05,3.26e+00,
1.026000e-05,3.26e+00,
1.027000e-05,3.26e+00,
1.028000e-05,3.26e+00,
1.029000e-05,3.26e+00,
1.030000e-05,3.26e+00,
1.031000e-05,3.26e+00,
1.032000e-05,3.26e+00,
1.033000e-05,3.26e+00,
1.034000e-05,3.26e+00,
1.035000e-05,3.26e+00,
1.036000e-05,3.26e+00,
1.037000e-05,3.26e+00,
1.038000e-05,3.26e+00,
1.039000e-05,3.26e+00,
1.040000e-05,3.26e+00,
1.041000e-05,3.26e+00,
1.042000e-05,3.26e+00,
1.043000e-05,3.26e+00,
1.044000e-05,3.26e+00,
1.045000e-05,3.26e+00,
1.046000e-05,3.26e+00,
1.047000e-05,3.26e+00,
1.048000e-05,3.26e+00,
1.049000e-05,3.26e+00,
1.050000e-05,3.26e+00,
1.051000e-05,3.26e+00,
1.052000e-05,3.26e+00,
1.053000e-05,3.26e+00,
1.054000e-05,3.26e+00,
1.055000e-05,3.26e+00,
1.056000e-05,3.26e+00,
1.057000e-05,3.26e+00,
1.058000e-05,3.26e+00,
1.059000e-05,3.26e+00,
1.060000e-05,3.26e+00,
1.061000e-05,3.26e+00,
1.062000e-05,3.26e+00,
1.063000e-05,3.26e+00,
1.064000e-05,3.26e+00,
1.065000e-05,3.26e+00,
1.066000e-05,3.26e+00,
1.067000e-05,3.26e+00,
1.068000e-05,3.26e+00,
1.069000e-05,3.26e+00,
1.070000e-05,3.26e+00,
1.071000e-05,3.26e+00,
1.072000e-05,3.26e+00,
1.073000e-05,3.26e+00,
1.074000e-05,3.26e+00,
1.075000e-05,3.26e+00,
1.076000e-05,3.26e+00,
1.077000e-05,3.26e+00,
1.078000e-05,3.26e+00,
1.079000e-05,3.26e+00,
1.080000e-05,3.26e+00,
1.081000e-05,3.26e+00,
1.082000e-05,3.26e+00,
1.083000e-05,3.26e+00,
1.084000e-05,3.26e+00,
1.085000e-05,3.26e+00,
1.086000e-05,3.26e+00,
1.087000e-05,3.26e+00,
1.088000e-05,3.26e+00,
1.089000e-05,3.26e+00,
1.090000e-05,3.26e+00,
1.091000e-05,3.26e+00,
1.092000e-05,3.26e+00,
1.093000e-05,3.26e+00,
1.094000e-05,3.26e+00,
1.095000e-05,3.26e+00,
1.096000e-05,3.26e+00,
1.097000e-05,3.26e+00,
1.098000e-05,3.26e+00,
1.099000e-05,3.26e+00,
1.100000e-05,3.26e+00,
1.101000e-05,3.26e+00,
1.102000e-05,3.26e+00,
1.103000e-05,3.26e+00,
1.104000e-05,3.26e+00,
1.105000e-05,3.26e+00,
1.106000e-05,3.26e+00,
1.107000e-05,3.26e+00,
1.108000e-05,3.26e+00,
1.109000e-05,3.26e+00,
1.110000e-05,3.26e+00,
1.111000e-05,3.26e+00,
1.112000e-05,3.26e+00,
1.113000e-05,3.26e+00,
1.114000e-05,3.26e+00,
1.115000e-05,3.26e+00,
1.116000e-05,3.26e+00,
1.117000e-05,3.26e+00,
1.118000e-05,3.26e+00,
1.119000e-05,3.26e+00,
1.120000e-05,3.26e+00,
1.121000e-05,3.26e+00,
1.122000e-05,3.26e+00,
1.123000e-05,3.26e+00,
1.124000e-05,3.26e+00,
1.125000e-05,3.26e+00,
1.126000e-05,3.26e+00,
1.127000e-05,3.26e+00,
1.128000e-05,3.26e+00,
1.129000e-05,3.26e+00,
1.130000e-05,3.26e+00,
1.131000e-05,3.26e+00,
1.132000e-05,3.26e+00,
1.133000e-05,3.26e+00,
1.134000e-05,3.26e+00,
1.135000e-05,3.26e+00,
1.136000e-05,3.26e+00,
1.137000e-05,3.26e+00,
1.138000e-05,3.26e+00,
1.139000e-05,3.26e+00,
1.140000e-05,3.26e+00,
1.141000e-05,3.26e+00,
1.142000e-05,3.26e+00,
1.143000e-05,3.26e+00,
1.144000e-05,3.26e+00,
1.145000e-05,3.26e+00,
1.146000e-05,3.26e+00,
1.147000e-05,3.26e+00,
1.148000e-05,3.26e+00,
1.149000e-05,3.26e+00,
1.150000e-05,3.26e+00,
1.151000e-05,3.26e+00,
1.152000e-05,3.26e+00,
1.153000e-05,3.26e+00,
1.154000e-05,3.26e+00,
1.155000e-05,3.26e+00,
1.156000e-05,3.26e+00,
1.157000e-05,3.26e+00,
1.158000e-05,3.26e+00,
1.159000e-05,3.26e+00,
1.160000e-05,3.26e+00,
1.161000e-05,3.26e+00,
1.162000e-05,3.26e+00,
1.163000e-05,3.26e+00,
1.164000e-05,3.26e+00,
1.165000e-05,3.26e+00,
1.166000e-05,3.26e+00,
1.167000e-05,3.26e+00,
1.168000e-05,3.26e+00,
1.169000e-05,3.26e+00,
1.170000e-05,3.26e+00,
1.171000e-05,3.26e+00,
1.172000e-05,3.26e+00,
1.173000e-05,3.26e+00,
1.174000e-05,3.26e+00,
1.175000e-05,3.26e+00,
1.176000e-05,3.26e+00,
1.177000e-05,3.26e+00,
1.178000e-05,3.26e+00,
1.179000e-05,3.26e+00,
1.180000e-05,3.26e+00,
1.181000e-05,3.26e+00,
1.182000e-05,3.26e+00,
1.183000e-05,3.26e+00,
1.184000e-05,3.26e+00,
1.185000e-05,3.26e+00,
1.186000e-05,3.26e+00,
1.187000e-05,3.26e+00,
1.188000e-05,3.26e+00,
1.189000e-05,3.26e+00,
1.190000e-05,3.26e+00,
1.191000e-05,3.26e+00,
1.192000e-05,3.26e+00,
1.193000e-05,3.26e+00,
1.194000e-05,3.26e+00,
1.195000e-05,3.26e+00,
1.196000e-05,3.26e+00,
1.197000e-05,3.26e+00,
1.198000e-05,3.26e+00,
1.199000e-05,3.26e+00,
1.200000e-05,3.26e+00,
1.201000e-05,3.26e+00,
1.202000e-05,3.26e+00,
1.203000e-05,3.26e+00,
1.204000e-05,3.26e+00,
1.205000e-05,3.26e+00,
1.206000e-05,3.26e+00,
1.207000e-05,3.26e+00,
1.208000e-05,3.26e+00,
1.209000e-05,3.26e+00,
1.210000e-05,3.26e+00,
1.211000e-05,3.26e+00,
1.212000e-05,3.26e+00,
1.213000e-05,3.26e+00,
1.214000e-05,3.26e+00,
1.215000e-05,3.26e+00,
1.216000e-05,3.26e+00,
1.217000e-05,3.26e+00,
1.218000e-05,3.26e+00,
1.219000e-05,3.26e+00,
1.220000e-05,3.26e+00,
1.221000e-05,3.26e+00,
1.222000e-05,3.26e+00,
1.223000e-05,3.26e+00,
1.224000e-05,3.26e+00,
1.225000e-05,3.26e+00,
1.226000e-05,3.26e+00,
1.227000e-05,3.26e+00,
1.228000e-05,3.26e+00,
1.229000e-05,3.26e+00,
1.230000e-05,3.26e+00,
1.231000e-05,3.26e+00,
1.232000e-05,3.26e+00,
1.233000e-05,3.26e+00,
1.234000e-05,3.26e+00,
1.235000e-05,3.26e+00,
1.236000e-05,3.26e+00,
1.237000e-05,3.26e+00,
1.238000e-05,3.26e+00,
1.239000e-05,3.26e+00,
1.240000e-05,3.26e+00,
1.241000e-05,3.26e+00,
1.242000e-05,3.26e+00,
1.243000e-05,3.26e+00,
1.244000e-05,3.26e+00,
1.245000e-05,3.26e+00,
1.246000e-05,3.26e+00,
1.247000e-05,3.26e+00,
1.248000e-05,3.26e+00,
1.249000e-05,3.26e+00,
1.250000e-05,3.26e+00,
1.251000e-05,3.26e+00,
1.252000e-05,3.26e+00,
1.253000e-05,3.26e+00,
1.254000e-05,3.26e+00,
1.255000e-05,3.26e+00,
1.256000e-05,3.26e+00,
1.257000e-05,3.26e+00,
1.258000e-05,3.26e+00,
1.259000e-05,3.26e+00,
1.260000e-05,3.26e+00,
1.261000e-05,3.26e+00,
1.262000e-05,3.26e+00,
1.263000e-05,3.26e+00,
1.264000e-05,3.26e+00,
1.265000e-05,3.26e+00,
1.266000e-05,3.26e+00,
1.267000e-05,3.26e+00,
1.268000e-05,3.26e+00,
1.269000e-05,3.26e+00,
1.270000e-05,3.26e+00,
1.271000e-05,3.26e+00,
1.272000e-05,3.26e+00,
1.273000e-05,3.26e+00,
1.274000e-05,3.26e+00,
1.275000e-05,3.26e+00,
1.276000e-05,3.26e+00,
1.277000e-05,3.26e+00,
1.278000e-05,3.26e+00,
1.279000e-05,3.26e+00,
1.280000e-05,3.26e+00,
1.281000e-05,3.26e+00,
1.282000e-05,3.26e+00,
1.283000e-05,3.26e+00,
1.284000e-05,3.26e+00,
1.285000e-05,3.26e+00,
1.286000e-05,3.26e+00,
1.287000e-05,3.26e+00,
1.288000e-05,3.26e+00,
1.289000e-05,3.26e+00,
1.290000e-05,3.26e+00,
1.291000e-05,3.26e+00,
1.292000e-05,3.26e+00,
1.293000e-05,3.26e+00,
1.294000e-05,3.26e+00,
1.295000e-05,3.26e+00,
1.296000e-05,3.26e+00,
1.297000e-05,3.26e+00,
1.298000e-05,3.26e+00,
1.299000e-05,3.26e+00,
1.300000e-05,3.26e+00,
1.301000e-05,3.26e+00,
1.302000e-05,3.26e+00,
1.303000e-05,3.26e+00,
1.304000e-05,3.26e+00,
1.305000e-05,3.26e+00,
1.306000e-05,3.26e+00,
1.307000e-05,3.26e+00,
1.308000e-05,3.26e+00,
1.309000e-05,3.26e+00,
1.310000e-05,3.26e+00,
1.311000e-05,3.26e+00,
1.312000e-05,3.26e+00,
1.313000e-05,3.26e+00,
1.314000e-05,3.26e+00,
1.315000e-05,3.26e+00,
1.316000e-05,3.26e+00,
1.317000e-05,3.26e+00,
1.318000e-05,3.26e+00,
1.319000e-05,3.26e+00,
1.320000e-05,3.26e+00,
1.321000e-05,3.26e+00,
1.322000e-05,3.26e+00,
1.323000e-05,3.26e+00,
1.324000e-05,3.26e+00,
1.325000e-05,3.26e+00,
1.326000e-05,3.26e+00,
1.327000e-05,3.26e+00,
1.328000e-05,3.26e+00,
1.329000e-05,3.26e+00,
1.330000e-05,3.26e+00,
1.331000e-05,3.26e+00,
1.332000e-05,3.26e+00,
1.333000e-05,3.26e+00,
1.334000e-05,3.26e+00,
1.335000e-05,3.26e+00,
1.336000e-05,3.26e+00,
1.337000e-05,3.26e+00,
1.338000e-05,3.26e+00,
1.339000e-05,3.26e+00,
1.340000e-05,3.26e+00,
1.341000e-05,3.26e+00,
1.342000e-05,3.26e+00,
1.343000e-05,3.26e+00,
1.344000e-05,3.26e+00,
1.345000e-05,3.26e+00,
1.346000e-05,3.26e+00,
1.347000e-05,3.26e+00,
1.348000e-05,3.26e+00,
1.349000e-05,3.26e+00,
1.350000e-05,3.26e+00,
1.351000e-05,3.26e+00,
1.352000e-05,3.26e+00,
1.353000e-05,3.26e+00,
1.354000e-05,3.26e+00,
1.355000e-05,3.26e+00,
1.356000e-05,3.26e+00,
1.357000e-05,3.26e+00,
1.358000e-05,3.26e+00,
1.359000e-05,3.26e+00,
1.360000e-05,3.26e+00,
1.361000e-05,3.26e+00,
1.362000e-05,3.26e+00,
